Business Corridor,Address,Day,Date,Foot Traffic Volume
San Jose Market Center,"1000 Coleman Ave, San Jose, CA 95110",Thursday,12/21/2023,4328
San Jose Market Center,"1000 Coleman Ave, San Jose, CA 95110",Friday,12/22/2023,3066
San Jose Market Center,"1000 Coleman Ave, San Jose, CA 95110",Saturday,12/23/2023,1947
San Jose Market Center,"1000 Coleman Ave, San Jose, CA 95110",Sunday,12/24/2023,4075
San Jose Market Center,"1000 Coleman Ave, San Jose, CA 95110",Monday,12/25/2023,4499
San Jose Market Center,"1000 Coleman Ave, San Jose, CA 95110",Tuesday,12/26/2023,1648
San Jose Market Center,"1000 Coleman Ave, San Jose, CA 95110",Wednesday,12/27/2023,2367
San Jose Market Center,"1000 Coleman Ave, San Jose, CA 95110",Thursday,12/28/2023,1270
San Jose Market Center,"1000 Coleman Ave, San Jose, CA 95110",Friday,12/29/2023,3592
San Jose Market Center,"1000 Coleman Ave, San Jose, CA 95110",Saturday,12/30/2023,754
San Jose Market Center,"1000 Coleman Ave, San Jose, CA 95110",Sunday,12/31/2023,2678
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Sunday,1/1/2023,3323
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Monday,1/2/2023,3235
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Tuesday,1/3/2023,4529
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Wednesday,1/4/2023,4829
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Thursday,1/5/2023,1891
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Friday,1/6/2023,3792
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Saturday,1/7/2023,2846
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Sunday,1/8/2023,1834
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Monday,1/9/2023,2448
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Tuesday,1/10/2023,3505
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Wednesday,1/11/2023,2364
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Thursday,1/12/2023,4620
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Friday,1/13/2023,3982
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Saturday,1/14/2023,1008
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Sunday,1/15/2023,555
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Monday,1/16/2023,4566
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Tuesday,1/17/2023,4727
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Wednesday,1/18/2023,2564
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Thursday,1/19/2023,4537
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Friday,1/20/2023,3989
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Saturday,1/21/2023,3473
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Sunday,1/22/2023,1796
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Monday,1/23/2023,3397
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Tuesday,1/24/2023,2507
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Wednesday,1/25/2023,4573
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Thursday,1/26/2023,1406
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Friday,1/27/2023,4861
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Saturday,1/28/2023,590
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Sunday,1/29/2023,4053
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Monday,1/30/2023,4101
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Tuesday,1/31/2023,4615
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Wednesday,2/1/2023,996
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Thursday,2/2/2023,3154
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Friday,2/3/2023,528
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Saturday,2/4/2023,4442
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Sunday,2/5/2023,2505
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Monday,2/6/2023,3194
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Tuesday,2/7/2023,4684
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Wednesday,2/8/2023,884
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Thursday,2/9/2023,4592
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Friday,2/10/2023,1044
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Saturday,2/11/2023,1327
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Sunday,2/12/2023,2003
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Monday,2/13/2023,886
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Tuesday,2/14/2023,730
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Wednesday,2/15/2023,2522
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Thursday,2/16/2023,4045
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Friday,2/17/2023,3678
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Saturday,2/18/2023,3869
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Sunday,2/19/2023,2710
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Monday,2/20/2023,4044
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Tuesday,2/21/2023,1917
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Wednesday,2/22/2023,568
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Thursday,2/23/2023,3140
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Friday,2/24/2023,3135
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Saturday,2/25/2023,4195
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Sunday,2/26/2023,1417
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Monday,2/27/2023,669
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Tuesday,2/28/2023,2326
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Wednesday,3/1/2023,3791
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Thursday,3/2/2023,4113
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Friday,3/3/2023,589
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Saturday,3/4/2023,733
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Sunday,3/5/2023,2141
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Monday,3/6/2023,4219
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Tuesday,3/7/2023,3208
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Wednesday,3/8/2023,3356
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Thursday,3/9/2023,2643
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Friday,3/10/2023,2751
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Saturday,3/11/2023,1778
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Sunday,3/12/2023,1942
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Monday,3/13/2023,2383
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Tuesday,3/14/2023,568
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Wednesday,3/15/2023,3865
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Thursday,3/16/2023,2437
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Friday,3/17/2023,630
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Saturday,3/18/2023,1443
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Sunday,3/19/2023,3935
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Monday,3/20/2023,2390
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Tuesday,3/21/2023,1478
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Wednesday,3/22/2023,651
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Thursday,3/23/2023,3628
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Friday,3/24/2023,2821
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Saturday,3/25/2023,3020
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Sunday,3/26/2023,1435
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Monday,3/27/2023,520
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Tuesday,3/28/2023,2661
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Wednesday,3/29/2023,3598
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Thursday,3/30/2023,4418
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Friday,3/31/2023,2246
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Saturday,4/1/2023,4322
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Sunday,4/2/2023,1882
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Monday,4/3/2023,798
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Tuesday,4/4/2023,1820
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Wednesday,4/5/2023,3449
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Thursday,4/6/2023,802
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Friday,4/7/2023,1782
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Saturday,4/8/2023,3638
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Sunday,4/9/2023,2436
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Monday,4/10/2023,1050
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Tuesday,4/11/2023,3241
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Wednesday,4/12/2023,2622
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Thursday,4/13/2023,3270
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Friday,4/14/2023,4953
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Saturday,4/15/2023,1133
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Sunday,4/16/2023,3464
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Monday,4/17/2023,2870
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Tuesday,4/18/2023,2160
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Wednesday,4/19/2023,2351
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Thursday,4/20/2023,4040
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Friday,4/21/2023,728
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Saturday,4/22/2023,1466
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Sunday,4/23/2023,3374
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Monday,4/24/2023,4360
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Tuesday,4/25/2023,2178
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Wednesday,4/26/2023,1547
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Thursday,4/27/2023,2553
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Friday,4/28/2023,3296
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Saturday,4/29/2023,4192
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Sunday,4/30/2023,939
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Monday,5/1/2023,4422
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Tuesday,5/2/2023,2936
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Wednesday,5/3/2023,4107
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Thursday,5/4/2023,931
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Friday,5/5/2023,3427
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Saturday,5/6/2023,4088
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Sunday,5/7/2023,950
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Monday,5/8/2023,4318
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Tuesday,5/9/2023,911
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Wednesday,5/10/2023,1632
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Thursday,5/11/2023,1935
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Friday,5/12/2023,526
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Saturday,5/13/2023,834
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Sunday,5/14/2023,3437
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Monday,5/15/2023,2982
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Tuesday,5/16/2023,1758
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Wednesday,5/17/2023,3364
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Thursday,5/18/2023,2002
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Friday,5/19/2023,3181
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Saturday,5/20/2023,3508
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Sunday,5/21/2023,3810
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Monday,5/22/2023,3967
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Tuesday,5/23/2023,2714
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Wednesday,5/24/2023,2487
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Thursday,5/25/2023,1620
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Friday,5/26/2023,4192
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Saturday,5/27/2023,2881
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Sunday,5/28/2023,4334
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Monday,5/29/2023,1359
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Tuesday,5/30/2023,2290
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Wednesday,5/31/2023,1859
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Thursday,6/1/2023,1785
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Friday,6/2/2023,3167
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Saturday,6/3/2023,1417
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Sunday,6/4/2023,662
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Monday,6/5/2023,802
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Tuesday,6/6/2023,1437
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Wednesday,6/7/2023,777
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Thursday,6/8/2023,2655
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Friday,6/9/2023,684
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Saturday,6/10/2023,627
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Sunday,6/11/2023,3802
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Monday,6/12/2023,4003
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Tuesday,6/13/2023,4799
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Wednesday,6/14/2023,800
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Thursday,6/15/2023,2439
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Friday,6/16/2023,4452
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Saturday,6/17/2023,2890
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Sunday,6/18/2023,3116
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Monday,6/19/2023,1563
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Tuesday,6/20/2023,570
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Wednesday,6/21/2023,4772
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Thursday,6/22/2023,3319
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Friday,6/23/2023,1498
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Saturday,6/24/2023,3645
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Sunday,6/25/2023,2342
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Monday,6/26/2023,2312
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Tuesday,6/27/2023,2164
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Wednesday,6/28/2023,896
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Thursday,6/29/2023,1360
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Friday,6/30/2023,3017
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Saturday,7/1/2023,3348
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Sunday,7/2/2023,1210
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Monday,7/3/2023,4301
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Tuesday,7/4/2023,2195
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Wednesday,7/5/2023,698
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Thursday,7/6/2023,3805
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Friday,7/7/2023,725
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Saturday,7/8/2023,1330
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Sunday,7/9/2023,4113
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Monday,7/10/2023,3364
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Tuesday,7/11/2023,3924
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Wednesday,7/12/2023,1824
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Thursday,7/13/2023,1308
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Friday,7/14/2023,641
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Saturday,7/15/2023,2207
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Sunday,7/16/2023,953
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Monday,7/17/2023,3245
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Tuesday,7/18/2023,3106
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Wednesday,7/19/2023,2857
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Thursday,7/20/2023,1500
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Friday,7/21/2023,4669
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Saturday,7/22/2023,4423
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Sunday,7/23/2023,1357
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Monday,7/24/2023,3500
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Tuesday,7/25/2023,1245
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Wednesday,7/26/2023,2621
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Thursday,7/27/2023,2187
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Friday,7/28/2023,502
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Saturday,7/29/2023,3034
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Sunday,7/30/2023,743
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Monday,7/31/2023,2306
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Tuesday,8/1/2023,3935
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Wednesday,8/2/2023,2467
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Thursday,8/3/2023,2686
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Friday,8/4/2023,2851
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Saturday,8/5/2023,2577
Grand Century Shopping Mall,"1111 Story Rd, San Jose, CA 95122",Sunday,8/6/2023,1139
